@@@E X T R A C T@@@
Latitude,Longitude,Road Surface
40.114175,-83.181848,Asphalt
40.114182,-82.97516,Asphalt
40.114198,-83.18185,Asphalt
40.114248,-83.181907,Asphalt
40.11426,-83.17696,Asphalt
40.114272,-83.132098,Asphalt
40.114273,-83.181868,Asphalt
40.114277,-83.1819,Asphalt
40.114292,-82.975117,Asphalt
40.114333,-83.177015,Asphalt
40.11434,-82.886112,Asphalt
40.114373,-83.034683,Asphalt
40.1144,-82.97516,Asphalt
40.114402,-83.132092,Asphalt
40.114408,-82.975067,Asphalt
40.114435,-83.181975,Asphalt
40.114437,-82.975118,Asphalt
40.114438,-82.975027,Asphalt
40.11444,-83.181973,Asphalt
40.11447,-83.176982,Asphalt
40.114477,-82.975022,Asphalt
40.114515,-83.182043,Asphalt
40.114532,-83.132083,Asphalt
40.114533,-83.177033,Asphalt
40.114538,-83.182033,Asphalt
40.114538,-83.182003,Asphalt
40.114552,-82.88607,Asphalt
40.11458,-83.034653,Asphalt
40.114658,-82.974937,Asphalt
40.114663,-83.132077,Asphalt
40.114667,-82.974927,Asphalt
40.114678,-82.975017,Asphalt
40.11468,-83.182098,Asphalt
40.114682,-83.177005,Asphalt
40.114693,-83.182105,Asphalt
40.114695,-82.974897,Asphalt
40.114713,-82.974977,Asphalt
40.114737,-83.177048,Asphalt
40.114763,-82.886027,Asphalt
40.114785,-83.182178,Asphalt
40.114785,-83.034622,Asphalt
40.114797,-83.13207,Asphalt
40.114803,-83.182168,Asphalt
40.114805,-83.182138,Asphalt
40.11486,-82.974832,Asphalt
40.114893,-83.177027,Asphalt
40.114915,-82.974807,Asphalt
40.114923,-83.182222,Asphalt
40.114933,-83.132062,Asphalt
40.114942,-83.177072,Asphalt
40.114947,-82.974772,Asphalt
40.11495,-83.182235,Asphalt
40.11496,-82.974875,Asphalt
40.114973,-82.885987,Asphalt
40.114988,-83.03459,Asphalt
40.114992,-82.974838,Asphalt
40.115055,-83.182313,Asphalt
40.115058,-82.974732,Asphalt
40.11507,-83.182303,Asphalt
40.115072,-83.182273,Asphalt
40.115075,-83.132052,Asphalt
40.115107,-83.177048,Asphalt
40.115145,-83.177088,Asphalt
40.115168,-83.182345,Asphalt
40.115175,-82.974677,Asphalt
40.115183,-82.885947,Asphalt
40.115188,-83.03456,Asphalt
40.115197,-82.97465,Asphalt
40.115205,-83.182368,Asphalt
40.11522,-83.132042,Asphalt
40.115242,-82.974738,Asphalt
40.115265,-82.974627,Asphalt
40.11527,-82.974702,Asphalt
40.11532,-83.177073,Asphalt
40.115328,-83.182448,Asphalt
40.115338,-83.18241,Asphalt
40.11534,-83.18244,Asphalt
40.115347,-83.177107,Asphalt
40.115367,-83.132035,Asphalt
40.115387,-83.034528,Asphalt
40.115395,-82.885905,Asphalt
40.115413,-83.18247,Asphalt
40.11544,-82.974552,Asphalt
40.115445,-82.974532,Asphalt
40.11546,-83.1825,Asphalt
40.115477,-82.97452,Asphalt
40.11552,-83.132028,Asphalt
40.115525,-82.974603,Asphalt
40.115532,-83.177097,Asphalt
40.115543,-83.177127,Asphalt
40.115553,-82.974568,Asphalt
40.115583,-83.034497,Asphalt
40.1156,-83.182582,Asphalt
40.115605,-83.182543,Asphalt
40.115607,-82.885865,Asphalt
40.115613,-83.18258,Asphalt
40.115662,-83.182595,Asphalt
40.115678,-83.132018,Asphalt
40.115692,-82.974418,Asphalt
40.115693,-82.97441,Asphalt
40.115708,-82.97443,Asphalt
40.115718,-83.182628,Asphalt
40.11574,-83.177143,Asphalt
40.115747,-83.177118,Asphalt
40.11578,-83.034465,Asphalt
40.115812,-82.974472,Asphalt
40.115822,-82.885823,Asphalt
40.115838,-83.132012,Asphalt
40.115838,-82.97444,Asphalt
40.11587,-83.182718,Asphalt
40.115872,-83.182678,Asphalt
40.115888,-83.182722,Asphalt
40.11591,-83.182722,Asphalt
40.115917,-82.974303,Asphalt
40.115938,-83.177162,Asphalt
40.115942,-82.974305,Asphalt
40.115958,-83.177142,Asphalt
40.115975,-83.034433,Asphalt
40.11598,-83.182755,Asphalt
40.115982,-82.974312,Asphalt
40.116,-83.132003,Asphalt
40.116033,-82.885783,Asphalt
40.116098,-82.974343,Asphalt
40.116128,-82.974312,Asphalt
40.116133,-83.177182,Asphalt
40.116137,-83.182813,Asphalt
40.116142,-83.182858,Asphalt
40.116143,-82.974198,Asphalt
40.116158,-83.182848,Asphalt
40.116162,-83.182862,Asphalt
40.116163,-83.131993,Asphalt
40.116168,-83.034402,Asphalt
40.11617,-83.177165,Asphalt
40.116193,-82.974195,Asphalt
40.116237,-83.182885,Asphalt
40.116253,-82.885738,Asphalt
40.11626,-82.974193,Asphalt
40.116327,-83.177203,Asphalt
40.116328,-83.13198,Asphalt
40.116358,-83.03437,Asphalt
40.116378,-82.974095,Asphalt
40.116383,-83.177188,Asphalt
40.116387,-82.97422,Asphalt
40.116405,-83.18295,Asphalt
40.11641,-83.182977,Asphalt
40.116412,-83.182998,Asphalt
40.116422,-82.974185,Asphalt
40.116433,-83.182998,Asphalt
40.116448,-82.974088,Asphalt
40.116472,-82.885692,Asphalt
40.116492,-83.18302,Asphalt
40.116497,-83.131965,Asphalt
40.116517,-83.17722,Asphalt
40.116543,-82.974075,Asphalt
40.116547,-83.034338,Asphalt
40.116598,-83.17721,Asphalt
40.116615,-82.97399,Asphalt
40.116658,-83.131955,Asphalt
40.11666,-83.183105,Asphalt
40.116673,-83.183087,Asphalt
40.116678,-82.9741,Asphalt
40.116682,-83.183138,Asphalt
40.116693,-82.88565,Asphalt
40.1167,-83.183132,Asphalt
40.116702,-82.973983,Asphalt
40.116708,-83.177237,Asphalt
40.116717,-82.97406,Asphalt
40.116735,-83.034305,Asphalt
40.116747,-83.183152,Asphalt
40.116812,-83.177232,Asphalt
40.11682,-83.131943,Asphalt
40.11683,-82.973953,Asphalt
40.116865,-82.973883,Asphalt
40.116902,-83.177253,Asphalt
40.116908,-82.885608,Asphalt
40.116912,-83.183235,Asphalt
40.116922,-83.034273,Asphalt
40.116943,-83.183225,Asphalt
40.116953,-83.183278,Asphalt
40.116953,-82.973882,Asphalt
40.116963,-83.183263,Asphalt
40.11697,-82.973987,Asphalt
40.116982,-83.131933,Asphalt
40.117002,-83.183283,Asphalt
40.117012,-82.973937,Asphalt
40.117023,-83.177255,Asphalt
40.117095,-83.177268,Asphalt
40.117098,-82.885588,Asphalt
40.117105,-83.034247,Asphalt
40.117112,-82.97383,Asphalt
40.117122,-82.973782,Asphalt
40.117143,-83.131923,Asphalt
40.117165,-83.183367,Asphalt
40.117205,-82.973782,Asphalt
40.117212,-83.183362,Asphalt
40.117225,-83.183418,Asphalt
40.117227,-83.183395,Asphalt
40.117233,-83.177277,Asphalt
40.117258,-83.18341,Asphalt
40.117262,-82.973873,Asphalt
40.117285,-83.034227,Asphalt
40.117288,-83.177287,Asphalt
40.1173,-82.88556,Asphalt
40.117302,-83.131917,Asphalt
40.117303,-82.973815,Asphalt
40.117382,-82.973682,Asphalt
40.117392,-82.97371,Asphalt
40.117418,-83.183497,Asphalt
40.117443,-83.1773,Asphalt
40.117455,-83.13191,Asphalt
40.117455,-82.973687,Asphalt
40.117463,-83.034212,Asphalt
40.11748,-83.177307,Asphalt
40.117482,-83.183498,Asphalt
40.11749,-83.183527,Asphalt
40.117493,-82.885542,Asphalt
40.117497,-83.183558,Asphalt
40.117515,-83.18354,Asphalt
40.117553,-82.973762,Asphalt
40.117595,-82.973695,Asphalt
40.117605,-83.131905,Asphalt
40.117638,-83.034208,Asphalt
40.11764,-82.885558,Asphalt
40.117645,-82.973585,Asphalt
40.11765,-83.177325,Asphalt
40.11767,-82.973595,Asphalt
40.117672,-83.183623,Asphalt
40.117673,-83.177325,Asphalt
40.1177,-82.9736,Asphalt
40.117748,-83.131898,Asphalt
40.117752,-83.183633,Asphalt
40.117758,-83.18366,Asphalt
40.117763,-82.885585,Asphalt
40.117768,-83.183698,Asphalt
40.117773,-83.183668,Asphalt
40.117813,-83.034208,Asphalt
40.117845,-82.973653,Asphalt
40.117855,-83.177348,Asphalt
40.117867,-83.177345,Asphalt
40.117872,-82.885587,Asphalt
40.117882,-83.131897,Asphalt
40.117892,-82.973582,Asphalt
40.11791,-82.97349,Asphalt
40.117913,-82.885547,Asphalt
40.117925,-83.18375,Asphalt
40.117943,-82.973513,Asphalt
40.11795,-82.97349,Asphalt
40.117992,-83.034208,Asphalt
40.117995,-82.885543,Asphalt
40.118005,-83.131895,Asphalt
40.118022,-83.183768,Asphalt
40.118025,-83.183793,Asphalt
40.118032,-83.183792,Asphalt
40.118042,-83.183835,Asphalt
40.118057,-83.177362,Asphalt
40.11806,-83.177372,Asphalt
40.118063,-82.88555,Asphalt
40.118115,-83.13189,Asphalt
40.118115,-82.885555,Asphalt
40.11814,-82.97355,Asphalt
40.118152,-82.885555,Asphalt
40.118168,-83.034212,Asphalt
40.118175,-82.885555,Asphalt
40.118178,-83.183875,Asphalt
40.118178,-82.973397,Asphalt
40.118183,-82.973432,Asphalt
40.118188,-82.885553,Asphalt
40.11819,-82.973472,Asphalt
40.118195,-82.885553,Asphalt
40.1182,-82.885553,Asphalt
40.118207,-83.131888,Asphalt
40.11821,-82.885553,Asphalt
40.118225,-82.885555,Asphalt
40.11823,-82.97339,Asphalt
40.118247,-83.177378,Asphalt
40.118247,-82.885557,Asphalt
40.118263,-83.177393,Asphalt
40.118278,-83.13188,Asphalt
40.11828,-82.88556,Asphalt
40.11829,-83.183927,Asphalt
40.11829,-83.183903,Asphalt
40.118292,-83.18392,Asphalt
40.118312,-83.183968,Asphalt
40.118325,-82.88556,Asphalt
40.118332,-83.131878,Asphalt
40.118343,-83.03422,Asphalt
40.118362,-83.131877,Asphalt
40.118377,-83.131877,Asphalt
40.118387,-83.131878,Asphalt
40.118395,-82.885563,Asphalt
40.118403,-83.131877,Asphalt
40.11842,-82.973353,Asphalt
40.118428,-83.184002,Asphalt
40.118435,-82.973448,Asphalt
40.118437,-83.177395,Asphalt
40.118438,-83.13189,Asphalt
40.118448,-82.973305,Asphalt
40.118465,-83.177413,Asphalt
40.118482,-83.131925,Asphalt
40.11849,-82.973368,Asphalt
40.118503,-82.885578,Asphalt
40.118513,-83.034235,Asphalt
40.118513,-82.973295,Asphalt
40.118527,-83.131995,Asphalt
40.118552,-83.18406,Asphalt
40.118552,-83.184048,Asphalt
40.118558,-83.184038,Asphalt
40.118573,-83.132088,Asphalt
40.118583,-83.184105,Asphalt
40.11861,-83.132208,Asphalt
40.118622,-82.885587,Asphalt
40.11863,-83.177413,Asphalt
40.118652,-83.132345,Asphalt
40.118653,-82.973282,Asphalt
40.118663,-83.177432,Asphalt
40.118675,-83.184127,Asphalt
40.11868,-83.034255,Asphalt
40.118705,-83.132498,Asphalt
40.118722,-82.973215,Asphalt
40.118732,-82.973353,Asphalt
40.118755,-82.885595,Asphalt
40.118775,-83.132648,Asphalt
40.118795,-82.97327,Asphalt
40.118797,-82.973202,Asphalt
40.11881,-83.18419,Asphalt
40.11881,-83.184178,Asphalt
40.118823,-83.177433,Asphalt
40.118827,-83.184173,Asphalt
40.118843,-83.034278,Asphalt
40.118855,-83.184243,Asphalt
40.118863,-83.177448,Asphalt
40.118863,-83.132795,Asphalt
40.118883,-82.973213,Asphalt
40.118903,-82.885605,Asphalt
40.118917,-83.18425,Asphalt
40.118968,-83.132933,Asphalt
40.118993,-82.97313,Asphalt
40.119,-83.034308,Asphalt
40.119012,-83.17745,Asphalt
40.11903,-82.97326,Asphalt
40.119063,-83.184322,Asphalt
40.119063,-83.177467,Asphalt
40.119067,-82.885615,Asphalt
40.119068,-83.184307,Asphalt
40.119083,-82.97311,Asphalt
40.119085,-83.133063,Asphalt
40.119095,-83.184307,Asphalt
40.119098,-82.973173,Asphalt
40.119113,-82.973145,Asphalt
40.119127,-83.18438,Asphalt
40.119153,-83.034342,Asphalt
40.119155,-83.184373,Asphalt
40.119195,-83.177463,Asphalt
40.11921,-83.133193,Asphalt
40.119233,-82.885625,Asphalt
40.119263,-83.177485,Asphalt
40.119267,-82.97305,Asphalt
40.119303,-83.034377,Asphalt
40.119315,-83.184452,Asphalt
40.119325,-83.184437,Asphalt
40.119328,-82.97317,Asphalt
40.11934,-83.133323,Asphalt
40.119347,-82.973073,Asphalt
40.119363,-83.184442,Asphalt
40.119367,-82.973023,Asphalt
40.11938,-83.17748,Asphalt
40.11939,-83.184493,Asphalt
40.119398,-83.184518,Asphalt
40.1194,-82.885637,Asphalt
40.119405,-82.973082,Asphalt
40.119448,-83.034415,Asphalt
40.119463,-83.177505,Asphalt
40.119477,-83.133452,Asphalt
40.119542,-82.972968,Asphalt
40.119563,-83.177497,Asphalt
40.119567,-83.184582,Asphalt
40.11957,-82.88565,Asphalt
40.119582,-82.973002,Asphalt
40.119583,-83.184567,Asphalt
40.11959,-83.034455,Asphalt
40.119613,-83.13358,Asphalt
40.119623,-83.18461,Asphalt
40.119632,-83.184578,Asphalt
40.119632,-82.973088,Asphalt
40.119647,-82.972942,Asphalt
40.11966,-83.177523,Asphalt
40.11967,-83.184658,Asphalt
40.119713,-82.972992,Asphalt
40.119727,-83.034495,Asphalt
40.119745,-83.177515,Asphalt
40.119747,-82.885665,Asphalt
40.119753,-83.13371,Asphalt
40.119813,-82.972892,Asphalt
40.119817,-82.972927,Asphalt
40.119818,-83.18471,Asphalt
40.11984,-83.184697,Asphalt
40.119853,-83.184725,Asphalt
40.119858,-83.034537,Asphalt
40.11986,-83.177543,Asphalt
40.11989,-83.133842,Asphalt
40.119902,-83.184717,Asphalt
40.119923,-82.972865,Asphalt
40.119925,-83.177533,Asphalt
40.119932,-82.973003,Asphalt
40.119932,-82.885682,Asphalt
40.119942,-83.184797,Asphalt
40.119985,-83.034578,Asphalt
40.120023,-82.972907,Asphalt
40.120028,-83.133972,Asphalt
40.120058,-83.177565,Asphalt
40.12006,-82.972852,Asphalt
40.120072,-83.184838,Asphalt
40.120082,-83.184842,Asphalt
40.120087,-82.972818,Asphalt
40.120093,-83.184828,Asphalt
40.120102,-83.177548,Asphalt
40.120108,-83.034625,Asphalt
40.120125,-82.885698,Asphalt
40.120168,-83.134103,Asphalt
40.12017,-83.184855,Asphalt
40.120198,-82.972795,Asphalt
40.120213,-83.184938,Asphalt
40.120225,-83.034673,Asphalt
40.120228,-82.972918,Asphalt
40.120255,-83.177592,Asphalt
40.12028,-83.177568,Asphalt
40.120308,-82.972777,Asphalt
40.12031,-83.134238,Asphalt
40.120313,-83.184958,Asphalt
40.120322,-82.885715,Asphalt
40.120328,-83.184968,Asphalt
40.120332,-83.034722,Asphalt
40.120337,-82.972827,Asphalt
40.120347,-83.184965,Asphalt
40.120353,-82.972752,Asphalt
40.12043,-83.034768,Asphalt
40.12044,-83.184993,Asphalt
40.120447,-83.13438,Asphalt
40.120457,-83.177617,Asphalt
40.120457,-83.17759,Asphalt
40.12047,-82.972727,Asphalt
40.120485,-83.185077,Asphalt
40.120518,-82.88574,Asphalt
40.120523,-82.972832,Asphalt
40.120525,-83.034813,Asphalt
40.120543,-83.185077,Asphalt
40.12056,-82.972705,Asphalt
40.120583,-83.134515,Asphalt
40.12059,-83.1851,Asphalt
40.120603,-83.185092,Asphalt
40.120613,-83.03486,Asphalt
40.120627,-82.972682,Asphalt
40.120632,-83.177612,Asphalt
40.12065,-82.972748,Asphalt
40.120658,-83.17764,Asphalt
40.1207,-83.034905,Asphalt
40.120713,-83.185132,Asphalt
40.120713,-82.885778,Asphalt
40.12072,-83.134658,Asphalt
40.120738,-82.972658,Asphalt
40.120757,-83.185217,Asphalt
40.120775,-83.185195,Asphalt
40.120783,-83.034952,Asphalt
40.120805,-83.177635,Asphalt
40.120817,-82.97275,Asphalt
40.120818,-82.972635,Asphalt
40.120853,-83.185232,Asphalt
40.120853,-83.134803,Asphalt
40.120857,-83.185227,Asphalt
40.12086,-83.177663,Asphalt
40.12087,-83.035,Asphalt
40.120903,-82.972617,Asphalt
40.120903,-82.885825,Asphalt
40.120958,-83.035047,Asphalt
40.120965,-82.972673,Asphalt
40.120982,-83.177665,Asphalt
40.120987,-83.18527,Asphalt
40.120987,-83.13495,Asphalt
40.121002,-82.97259,Asphalt
40.121007,-83.185315,Asphalt
40.121032,-83.185358,Asphalt
40.121045,-83.035097,Asphalt
40.121063,-83.177688,Asphalt
40.121072,-82.97257,Asphalt
40.121093,-82.88589,Asphalt
40.12111,-83.185362,Asphalt
40.121112,-82.972675,Asphalt
40.121113,-83.185363,Asphalt
40.121118,-83.135103,Asphalt
40.121132,-83.035147,Asphalt
40.121153,-83.177705,Asphalt
40.121188,-82.97255,Asphalt
40.121223,-83.035198,Asphalt
40.121237,-83.185435,Asphalt
40.121247,-83.135263,Asphalt
40.121257,-83.185405,Asphalt
40.12126,-82.972523,Asphalt
40.121268,-83.17771,Asphalt
40.121278,-82.972603,Asphalt
40.12128,-82.88597,Asphalt
40.121303,-83.185498,Asphalt
40.121318,-83.035252,Asphalt
40.121323,-82.972507,Asphalt
40.12133,-83.177735,Asphalt
40.121365,-83.185497,Asphalt
40.121372,-83.185493,Asphalt
40.121373,-83.135427,Asphalt
40.121405,-82.972605,Asphalt
40.12142,-83.035308,Asphalt
40.121463,-83.185553,Asphalt
40.121472,-83.177735,Asphalt
40.121473,-82.886073,Asphalt
40.121475,-82.972485,Asphalt
40.121497,-83.135595,Asphalt
40.1215,-83.177755,Asphalt
40.121515,-82.97246,Asphalt
40.121528,-83.185542,Asphalt
40.121528,-83.035372,Asphalt
40.121572,-82.97245,Asphalt
40.121577,-83.185633,Asphalt
40.121592,-82.972538,Asphalt
40.121618,-83.185633,Asphalt
40.121622,-83.135765,Asphalt
40.12163,-83.185623,Asphalt
40.121647,-83.035437,Asphalt
40.121662,-82.886182,Asphalt
40.121672,-83.17777,Asphalt
40.121678,-83.177757,Asphalt
40.121683,-83.18567,Asphalt
40.1217,-82.972542,Asphalt
40.121743,-83.135933,Asphalt
40.121758,-82.97243,Asphalt
40.12177,-82.9724,Asphalt
40.121775,-83.035507,Asphalt
40.1218,-83.185678,Asphalt
40.121813,-82.972398,Asphalt
40.121843,-83.177787,Asphalt
40.121848,-83.18577,Asphalt
40.121848,-82.886292,Asphalt
40.121865,-83.136097,Asphalt
40.121873,-83.185767,Asphalt
40.121887,-83.17778,Asphalt
40.121888,-83.185758,Asphalt
40.121903,-83.185793,Asphalt
40.121905,-82.97248,Asphalt
40.121908,-83.03558,Asphalt
40.121982,-83.13626,Asphalt
40.121997,-82.972483,Asphalt
40.122015,-83.177805,Asphalt
40.122025,-82.972348,Asphalt
40.122027,-82.886412,Asphalt
40.122047,-83.035653,Asphalt
40.122052,-82.972372,Asphalt
40.122053,-82.972347,Asphalt
40.122072,-83.185817,Asphalt
40.12209,-83.177802,Asphalt
40.122098,-83.13642,Asphalt
40.12212,-83.185908,Asphalt
40.122128,-83.185903,Asphalt
40.122133,-83.185927,Asphalt
40.12215,-83.185893,Asphalt
40.122183,-83.035727,Asphalt
40.122187,-83.177822,Asphalt
40.122207,-82.886532,Asphalt
40.122217,-83.13658,Asphalt
40.12222,-82.972422,Asphalt
40.122283,-82.972292,Asphalt
40.122292,-83.177823,Asphalt
40.122295,-82.972427,Asphalt
40.122297,-82.972293,Asphalt
40.122315,-83.035795,Asphalt
40.122333,-83.13674,Asphalt
40.122342,-83.185955,Asphalt
40.122343,-82.97232,Asphalt
40.122355,-83.17784,Asphalt
40.122373,-83.186057,Asphalt
40.122383,-83.186038,Asphalt
40.12239,-82.886653,Asphalt
40.122392,-83.18605,Asphalt
40.122415,-83.186028,Asphalt
40.12244,-83.035858,Asphalt
40.122453,-83.1369,Asphalt
40.122495,-83.177845,Asphalt
40.12252,-83.177858,Asphalt
40.122537,-82.972365,Asphalt
40.122538,-82.972245,Asphalt
40.122542,-82.972235,Asphalt
40.122558,-83.03592,Asphalt
40.122573,-83.137063,Asphalt
40.122575,-82.886778,Asphalt
40.122588,-82.972375,Asphalt
40.122612,-83.186092,Asphalt
40.122623,-83.186188,Asphalt
40.122632,-82.972272,Asphalt
40.122642,-83.186168,Asphalt
40.122663,-83.18619,Asphalt
40.122672,-83.035975,Asphalt
40.122683,-83.186167,Asphalt
40.122685,-83.177877,Asphalt
40.122692,-83.137228,Asphalt
40.1227,-83.177867,Asphalt
40.122758,-82.886903,Asphalt
40.122777,-83.036023,Asphalt
40.122787,-82.972198,Asphalt
40.122805,-82.972182,Asphalt
40.12281,-83.137395,Asphalt
40.122845,-83.177893,Asphalt
40.122853,-82.972312,Asphalt
40.122877,-83.036067,Asphalt
40.122882,-82.972328,Asphalt
40.122883,-83.186318,Asphalt
40.122883,-83.186228,Asphalt
40.122903,-83.186298,Asphalt
40.122908,-83.177888,Asphalt
40.12292,-82.972225,Asphalt
40.122925,-83.137565,Asphalt
40.122937,-83.186327,Asphalt
40.122943,-82.887028,Asphalt
40.122955,-83.186305,Asphalt
40.122975,-83.03611,Asphalt
40.123007,-83.177907,Asphalt
40.123038,-83.137743,Asphalt
40.123038,-82.972155,Asphalt
40.123068,-82.972137,Asphalt
40.123072,-83.03615,Asphalt
40.123117,-83.177912,Asphalt
40.12313,-82.887145,Asphalt
40.123148,-83.137927,Asphalt
40.123152,-83.186453,Asphalt
40.123155,-83.186367,Asphalt
40.123163,-83.186427,Asphalt
40.123168,-83.036188,Asphalt
40.12317,-83.177922,Asphalt
40.12317,-82.97226,Asphalt
40.123178,-82.972283,Asphalt
40.123207,-82.97218,Asphalt
40.12321,-83.186467,Asphalt
40.123225,-83.186442,Asphalt
40.123247,-83.138117,Asphalt
40.123262,-83.036223,Asphalt
40.123283,-82.972125,Asphalt
40.123315,-82.887248,Asphalt
40.123322,-83.177935,Asphalt
40.123335,-83.177935,Asphalt
40.123338,-82.972097,Asphalt
40.123355,-83.036255,Asphalt
40.123418,-83.186588,Asphalt
40.123422,-83.186503,Asphalt
40.123423,-83.186555,Asphalt
40.123445,-83.036283,Asphalt
40.123472,-82.972245,Asphalt
40.123482,-83.186605,Asphalt
40.123483,-82.972212,Asphalt
40.12349,-82.972137,Asphalt
40.123492,-83.186577,Asphalt
40.123503,-83.177948,Asphalt
40.12351,-82.887345,Asphalt
40.123522,-83.177958,Asphalt
40.123528,-82.972098,Asphalt
40.123535,-83.03631,Asphalt
40.123607,-82.972062,Asphalt
40.123625,-83.036333,Asphalt
40.123672,-83.177972,Asphalt
40.123685,-83.186683,Asphalt
40.123687,-83.186723,Asphalt
40.12369,-83.18664,Asphalt
40.123712,-82.887422,Asphalt
40.123715,-83.036355,Asphalt
40.123725,-83.177982,Asphalt
40.123755,-83.186745,Asphalt
40.123758,-83.186712,Asphalt
40.123767,-82.972208,Asphalt
40.123768,-82.972098,Asphalt
40.123773,-82.972072,Asphalt
40.123798,-82.972165,Asphalt
40.123805,-83.036378,Asphalt
40.123838,-83.178007,Asphalt
40.123875,-82.972028,Asphalt
40.1239,-83.036402,Asphalt
40.123917,-82.887465,Asphalt
40.123925,-83.178005,Asphalt
40.123945,-83.186813,Asphalt
40.123957,-83.18686,Asphalt
40.123957,-83.186777,Asphalt
40.123998,-83.036425,Asphalt
40.124007,-83.178035,Asphalt
40.124018,-82.972047,Asphalt
40.12402,-83.186845,Asphalt
40.124025,-83.186883,Asphalt
40.124042,-82.972067,Asphalt
40.124063,-82.972175,Asphalt
40.124098,-83.036445,Asphalt
40.124112,-82.972125,Asphalt
40.124122,-82.887518,Asphalt
40.124125,-83.178028,Asphalt
40.12414,-82.972,Asphalt
40.12418,-83.178057,Asphalt
40.124198,-83.036467,Asphalt
40.124207,-83.186945,Asphalt
40.124223,-83.186913,Asphalt
40.12423,-83.186998,Asphalt
40.124263,-82.972023,Asphalt
40.124278,-83.186977,Asphalt
40.124297,-83.187023,Asphalt
40.1243,-83.036488,Asphalt
40.124305,-82.97204,Asphalt
40.124325,-83.178048,Asphalt
40.124328,-82.887552,Asphalt
40.124352,-83.178075,Asphalt
40.124362,-82.972147,Asphalt
40.124403,-83.036508,Asphalt
40.124405,-82.971975,Asphalt
40.124423,-82.972093,Asphalt
40.124467,-83.187073,Asphalt
40.12449,-83.18705,Asphalt
40.124505,-83.036528,Asphalt
40.124505,-82.972,Asphalt
40.124507,-83.187142,Asphalt
40.124523,-83.1781,Asphalt
40.124523,-83.17807,Asphalt
40.124528,-82.887565,Asphalt
40.124535,-83.18711,Asphalt
40.12456,-82.972015,Asphalt
40.124567,-83.187163,Asphalt
40.124605,-83.036547,Asphalt
40.124662,-82.972123,Asphalt
40.124667,-82.971953,Asphalt
40.124693,-83.17813,Asphalt
40.124705,-83.036565,Asphalt
40.12472,-83.178092,Asphalt
40.124725,-83.187205,Asphalt
40.124733,-82.972067,Asphalt
40.124733,-82.88757,Asphalt
40.124747,-82.97198,Asphalt
40.12476,-83.187188,Asphalt
40.124785,-83.187288,Asphalt
40.124788,-83.187243,Asphalt
40.124803,-83.036582,Asphalt
40.124808,-82.97199,Asphalt
40.124835,-83.187303,Asphalt
40.124863,-83.17817,Asphalt
40.124898,-83.0366,Asphalt
40.12491,-83.178117,Asphalt
40.124927,-82.971933,Asphalt
40.124943,-82.887572,Asphalt
40.12496,-82.972105,Asphalt
40.12498,-83.187342,Asphalt
40.124987,-82.971962,Asphalt
40.12499,-83.036618,Asphalt
40.125025,-83.187332,Asphalt
40.125035,-83.17821,Asphalt
40.12504,-83.187382,Asphalt
40.125043,-82.972043,Asphalt
40.125055,-82.971962,Asphalt
40.125063,-83.18744,Asphalt
40.125077,-83.036635,Asphalt
40.125098,-83.178142,Asphalt
40.125102,-83.18745,Asphalt
40.125148,-82.887565,Asphalt
40.125162,-83.036652,Asphalt
40.125183,-82.971917,Asphalt
40.12521,-83.178243,Asphalt
40.125225,-82.971945,Asphalt
40.125232,-83.187488,Asphalt
40.125243,-83.036668,Asphalt
40.125255,-82.972083,Asphalt
40.125287,-83.178163,Asphalt
40.125288,-83.18748,Asphalt
40.12529,-83.187523,Asphalt
40.125302,-82.97193,Asphalt
40.125325,-83.036683,Asphalt
40.125343,-83.187595,Asphalt
40.125347,-82.887547,Asphalt
40.12535,-82.972022,Asphalt
40.125367,-83.187598,Asphalt
40.12539,-83.178265,Asphalt
40.125405,-83.036698,Asphalt
40.125438,-82.971898,Asphalt
40.125462,-82.971927,Asphalt
40.125472,-83.178187,Asphalt
40.125482,-83.187638,Asphalt
40.125487,-83.03671,Asphalt
40.125538,-83.187672,Asphalt
40.125538,-82.88751,Asphalt
40.125547,-83.187635,Asphalt
40.12555,-82.972068,Asphalt
40.12555,-82.971897,Asphalt
40.125567,-83.178288,Asphalt
40.125568,-83.03672,Asphalt
40.125623,-83.187755,Asphalt
40.125632,-83.187755,Asphalt
40.12565,-82.971997,Asphalt
40.125652,-83.036728,Asphalt
40.125655,-83.17821,Asphalt
40.125688,-82.971882,Asphalt
40.125703,-82.971903,Asphalt
40.125727,-82.887448,Asphalt
40.125733,-83.18779,Asphalt
40.125735,-83.036737,Asphalt
40.125742,-83.178325,Asphalt
40.12578,-83.187823,Asphalt
40.125803,-82.971862,Asphalt
40.125805,-83.187798,Asphalt
40.125818,-83.036743,Asphalt
40.125835,-83.178232,Asphalt
40.12584,-82.972052,Asphalt
40.125893,-83.187918,Asphalt
40.125903,-83.18792,Asphalt
40.125903,-83.036748,Asphalt
40.125905,-82.887387,Asphalt
40.125918,-83.178362,Asphalt
40.125947,-82.971865,Asphalt
40.125948,-82.971977,Asphalt
40.125948,-82.971875,Asphalt
40.125985,-83.187945,Asphalt
40.125987,-83.036753,Asphalt
40.126012,-83.178253,Asphalt
40.12602,-83.18798,Asphalt
40.126057,-82.971828,Asphalt
40.126062,-83.187968,Asphalt
40.126072,-83.036757,Asphalt
40.126078,-82.887327,Asphalt
